1.12839	125.2
1.12968	125.2
1.13097	125.2
1.13226	125.2
1.13355	125.2
1.13484	125.2
1.13613	125.2
1.13742	125.2
1.13871	125.2
1.14	125.2
1.14129	125.2
1.14258	125.2
1.14387	125.2
1.14516	125.2
1.14645	125.2
1.14774	125.2
1.14903	125.2
1.15032	125.2
1.15161	125.2
1.1529	125.2
1.15419	125.2
1.15548	125.2
1.15677	125.2
1.15805	125.2
1.15934	125.2
1.16063	125.2
1.16192	125.2
1.16321	125.2
1.1645	125.2
1.16579	125.2
1.16708	125.2
1.16837	125.2
1.16966	125.2
1.17095	125.2
1.17224	125.2
1.17353	125.2
1.17482	125.2
1.17611	125.2
1.1774	125.2
1.17869	125.2
1.17998	125.2
1.18127	125.2
1.18256	125.2
1.18385	125.2
1.18514	125.2
1.18643	125.2
1.18772	125.2
1.18901	125.2
1.19029	125.2
1.19158	125.2
1.19287	125.2
1.19416	125.2
1.19545	125.2
1.19674	125.2
1.19803	125.2
1.19932	125.2
1.20061	125.2
1.2019	125.2
1.20319	125.2
1.20448	125.2
1.20577	125.2
1.20706	125.2
1.20835	125.2
1.20964	125.2
1.21093	125.2
1.21222	125.2
1.21351	125.2
1.2148	125.2
1.21609	125.2
1.21738	125.2
1.21867	125.2
1.21996	125.2
1.22125	125.2
1.22254	125.2
1.22382	125.2
1.22511	125.2
1.2264	125.2
1.22769	125.2
1.22898	125.2
1.23027	125.2
1.23156	125.2
1.23285	125.2
1.23414	125.2
1.23543	125.2
1.23672	125.2
1.23801	125.2
1.2393	125.2
1.24059	125.2
1.24188	125.2
1.24317	125.2
1.24446	125.2
1.24575	125.2
1.24704	125.2
1.24833	125.2
1.24962	125.2
1.25091	125.2
1.2522	125.2
1.25349	125.2
1.25478	125.2
1.25606	125.2
1.25735	125.2
1.25864	125.2
1.25993	125.2
1.26122	125.2
1.26251	125.2
1.2638	125.197
1.26509	125.197
1.26638	125.197
1.26767	125.197
1.26896	125.197
1.27025	125.197
1.27154	125.197
1.27283	125.197
1.27412	125.197
1.27541	125.197
1.2767	125.197
1.27799	125.197
1.27928	125.197
1.28057	125.197
1.28186	125.197
1.28315	125.197
1.28444	125.197
1.28573	125.197
1.28702	125.197
1.28831	125.197
1.28959	125.197
1.29088	125.197
1.29217	125.197
1.29346	125.197
1.29475	125.197
1.29604	125.197
1.29733	125.197
1.29862	125.197
1.29991	125.197
1.3012	125.197
1.30249	125.197
1.30378	125.197
1.30507	125.197
1.30636	125.197
1.30765	125.197
1.30894	125.197
1.31023	125.193
1.31152	125.193
1.31281	125.193
1.3141	125.193
1.31539	125.193
1.31668	125.193
1.31797	125.193
1.31926	125.193
1.32055	125.193
1.32183	125.193
1.32312	125.193
1.32441	125.193
1.3257	125.193
1.32699	125.193
1.32828	125.193
1.32957	125.193
1.33086	125.193
1.33215	125.193
1.33344	125.193
1.33473	125.193
1.33602	125.193
1.33731	125.193
1.3386	125.193
1.33989	125.193
1.34118	125.193
1.34247	125.193
1.34376	125.193
1.34505	125.193
1.34634	125.193
1.34763	125.193
1.34892	125.193
1.35021	125.193
1.3515	125.193
1.35279	125.193
1.35407	125.193
1.35536	125.193
1.35665	125.193
1.35794	125.193
1.35923	125.193
1.36052	125.193
1.36181	125.193
1.3631	125.193
1.36439	125.193
1.36568	125.193
1.36697	125.193
1.36826	125.193
1.36955	125.193
1.37084	125.193
1.37213	125.193
1.37342	125.193
1.37471	125.193
1.376	125.193
1.37729	125.193
1.37858	125.193
1.37987	125.193
1.38116	125.193
1.38245	125.193
1.38374	125.193
1.38503	125.193
1.38632	125.193
1.3876	125.193
1.38889	125.193
1.39018	125.193
1.39147	125.193
1.39276	125.193
1.39405	125.189
1.39534	125.189
1.39663	125.189
1.39792	125.189
1.39921	125.189
1.4005	125.189
1.40179	125.189
1.40308	125.189
1.40437	125.189
1.40566	125.189
1.40695	125.189
1.40824	125.189
1.40953	125.189
1.41082	125.189
1.41211	125.189
1.4134	125.189
1.41469	125.189
1.41598	125.189
1.41727	125.189
1.41856	125.189
1.41984	125.189
1.42113	125.189
1.42242	125.189
1.42371	125.189
1.425	125.189
1.42629	125.189
1.42758	125.189
1.42887	125.189
1.43016	125.189
1.43145	125.189
1.43274	125.189
1.43403	125.189
1.43532	125.189
1.43661	125.189
1.4379	125.189
1.43919	125.189
1.44048	125.189
1.44177	125.189
